100 100 14.15 73.34 65.465 22.022 22.022 20.283 753.99 9680.8 32495 602.24 469.06 75.863 2866.3 2223
100 100 100 100 93.573 24.082 22.716 27.997 775.44 8217.7 3335 535.5 535.7 535.5 3150 2463.5
100 47.3 73.25 100 28.67 22.125 20.946 21.465 720.5 23600 5902.6 627.3 202.3 394.63 3150 1907.6
100 77.25 64.65 99.964 43.363 22.077 21.545 21.293 671.81 14030 6839.8 674.23 330.82 343.32 3149.6 2033.3
29.05 15.5 100 100 12.557 20.581 20.31 22.838 3131.8 75641 2528.9 155.15 65.093 865.75 3150 1769.5
39.2 73.7 65.55 57.758 42.851 20.784 21.474 21.311 2290.8 14739 6731.9 210.04 315.94 348.52 2694.7 2030
87.4 100 100 99.579 69.741 21.748 22.017 22.039 975.44 8652.1 4191.5 471.39 524.96 541.26 3145 2264.5
100 100 12.15 82.114 81.103 22.113 22.113 20.243 704.37 8179.2 38797 642.03 552.9 63.665 2956.3 2362.4
48.3 15.15 64.65 61.447 12.357 20.966 20.303 21.293 1865.3 77800 6778.1 255.7 63.308 346.44 2735 1767.9
100 15.55 11.75 89.943 12.541 22 20.311 20.235 538.46 74279 38812 844.16 66.283 63.665 3037.6 1770.6
100 100 100 100 100 22.119 27.557 22.213 844.25 5085 4203.5 535.5 713.64 535.5 3150 2520
98.45 100 100 100 78.495 21.973 22.073 22.178 864.28 8157.4 4202 526.58 555.38 536.53 3150 2334.8
99.35 88.15 100 100 49.396 22.025 21.763 25.154 854.01 12229 3711.9 531.63 375.75 535.5 3150 2082.5
100 30.7 100 100 20.545 30.313 20.614 30.526 616.05 37026 3058.7 535.5 131.02 535.5 3150 1839.1
97.2 100 100 100 100 21.957 23.149 26.233 876.02 6664.7 3557.8 519.88 648.18 535.73 3150 2520
100 100 12.9 92.001 100 22.53 30.526 20.258 715.76 4566.2 35530 620.12 717.41 69.466 3066.8 2520
99.9 76.7 100 100 43.146 22.031 21.534 29.694 848.12 14170 3144.4 535.2 327.73 535.5 3150 2031.7
9.55 100 100 100 100 20.191 30.526 30.193 9792.8 5263.5 2220.4 50.575 622.38 745.84 3150 2520
49.6 100 63 61.505 100 20.992 22.089 21.26 1807.3 5567.7 7030.1 263.59 813.13 334.54 2732.9 2520
100 72.6 100 100 41.805 22.07 21.452 22.311 846.12 14833 4184.9 535.5 314.28 535.5 3150 2024.7
48.7 100 60.95 59.549 95.291 20.974 22 21.219 1852.7 5884.6 7187.5 257.34 772.43 327.85 2714.9 2479.9
19.65 30.25 24.9 27.226 20.281 20.393 20.605 20.498 4702.7 37832 18550 104.27 128.28 131.5 2366.8 1835.5
89.85 100 85.35 92.407 86.943 21.797 22 21.707 962.92 6425 5075.4 476.45 707.46 453.84 3061.4 2410.2
40.6 100 100 100 100 20.812 29.398 30.526 2226.2 5407.6 2463.3 215.84 629.03 664.93 3150 2520
100 88.3 38.15 100 48.886 22.146 21.766 20.763 555.32 12020 11921 813.13 382.23 202 3150 2086.4
88.1 100 100 100 93.884 21.762 22.401 27.101 978.21 7610.4 3379.9 469.75 586.58 545.86 3150 2466.6
100 100 62.75 100 97.959 22.435 22.393 21.255 762.21 6649.6 6994.4 584.8 671.58 336.32 3150 2506.2
50.75 74.3 63.6 61.91 41.997 21.015 21.486 21.272 1721.7 14475 6867.3 276.38 321.54 342.27 2747.4 2026.7
100 100 100 100 71.017 22.792 22.123 22.414 819.31 9715.5 4165.7 535.5 465.24 535.5 3150 2269.3
73.3 72.6 62.15 73.096 41.58 21.466 21.452 21.243 1179.1 15113 7057.7 395.08 308.45 333.5 2864.7 2018.4
100 100 100 100 78.744 25.891 22.244 22.135 721.25 9071.7 4218.2 535.5 495.56 535.5 3150 2333.5
100 100 99.25 100 99.28 22.026 22.092 22.024 847.82 6155.5 4275.2 535.5 735.36 531.04 3150 2513.1
19.85 46.2 100 100 27.919 20.397 20.924 23.113 4695 24237 2378.9 104.42 197.18 909.36 3150 1902.4
100 100 100 100 100 30.526 30.526 26.746 611.74 5221.3 3491 535.5 627.4 535.5 3150 2520
78.8 100 77.35 82.456 100 21.576 22.684 21.547 1097.9 5397 5581.4 422.15 816.82 415.76 2964.2 2520
100 63.85 100 100 37.517 22.184 21.277 29.821 841.77 17187 3131.1 535.5 273.46 535.5 3150 1984.1
100 99.3 75.2 99.569 59.707 22.1 21.996 21.504 763.75 10362 5791.5 592.46 438.75 401.48 3144.9 2176
100 100 48.25 84.88 99.422 22.026 22.074 20.965 835.03 5883.9 9251.7 543.71 769.95 257.78 2986.8 2515.7
21.45 100 64.75 47.871 100 20.429 22.342 21.295 4290.4 5494.9 6836.1 114.09 814.53 343.46 2588.9 2520
48.3 100 59.05 58.633 100 20.966 30.526 21.181 1830.2 4035.5 7464.5 260.61 811.75 316.24 2709 2520
100 62.65 100 100 36.278 22.408 21.253 24.547 833.38 17542 3803.7 535.5 268.23 535.5 3150 1973.9
100 87.75 100 100 49.436 22.222 21.755 30.526 840.36 12155 3058.7 535.5 378.18 535.5 3150 2089.6
100 100 99 100 86.497 22.104 22.062 21.985 844.81 7122.1 4289.9 535.5 636.42 530.15 3150 2410.9
55.45 100 76.45 70.327 100 21.109 22.24 21.529 1595.6 5529.3 5692 296.91 813.21 408.02 2831.2 2520
48.4 77.5 100 95.035 44.14 20.968 21.55 22.012 1811.4 14017 3191.7 263.29 331.06 711.69 3104.2 2040.9
96.65 100 100 100 100 21.937 29.387 22.314 884.16 4568.8 4180.2 515.57 744.8 536.03 3150 2520
20.5 31.1 25.15 27.481 20.451 20.41 20.622 20.503 4632.7 36319 18135 105.76 133.52 134.47 2368.5 1839.3
100 100 100 100 100 24.685 30.526 25.35 756.51 5246 3683.3 535.5 624.44 535.5 3150 2520
51.65 71.85 100 100 40.616 21.033 21.437 22.803 1719.3 15217 2966.3 276.53 306.54 739.21 3150 2009.4
52.05 100 62.45 62.419 100 21.041 23.93 21.249 1699.5 5131 6953.3 279.65 814.44 338.41 2751.7 2520
97.55 100 100 100 80.462 21.954 22.068 22.147 874.39 7966.8 4216 520.92 568.79 535.5 3150 2354.5
94.35 100 100 100 100 21.889 28.433 22.188 899.1 4619.3 4202.4 508.13 761.37 536.23 3150 2520
40.65 100 100 100 85.941 20.813 22.429 28.896 2191.3 8572.2 2435.1 219.26 520.12 710.58 3150 2398.8
100 100 96.5 100 100 23.356 24.628 21.932 799.51 5876.6 4392.8 535.51 690.94 518.99 3150 2520
50.3 75.85 95.7 79.873 42.929 21.006 21.517 21.914 1761.3 14306 4341.6 270.28 324.87 525.53 2932.6 2031.2
22 100 100 94.525 100 20.44 29.728 22.457 4131.9 4705.3 3615.3 118.41 714.9 615.85 3092.3 2520
47.85 100 59.5 58.276 64.428 20.957 22 21.19 1845.7 8905.8 7395.3 258.53 510.39 319.07 2705.5 2212.1
97.7 100 100 100 80.178 21.962 22.07 22.161 872.6 7954.8 4207.6 521.82 569.6 536.21 3150 2355
49.2 73.95 100 100 41.451 20.984 21.479 22.606 1802.9 14714 2939.6 264.33 316.42 752.4 3150 2019.3
100 100 100 100 85.941 22.059 22.086 22.049 846.55 7364.7 4234.8 535.5 614.79 535.5 3150 2398.4
48.85 77.25 100 100 43.865 20.977 21.545 26.973 1858.9 13900 2416.3 256.44 333.91 767.17 3150 2042.7
88.65 30 100 100 20.094 21.773 20.6 24.192 971.56 38018 3744.9 472.73 127.69 551.88 3150 1834.6
100 99.3 86.95 100 56.075 24.605 21.991 21.739 723.88 10648 4951.1 561.45 427.05 464.55 3150 2145.7
100 100 100 100 100 22.23 28.871 22.135 840.06 4804.1 4218.3 535.5 720.98 535.5 3150 2520
30.4 74.6 61.85 51.418 42.413 20.608 21.492 21.237 3017.7 14386 7191.2 160.8 323.44 327.4 2624.8 2030.2
62.05 100 100 100 100 21.241 22.81 22.555 1407.9 6372.9 3800.1 334.39 687.91 583.34 3150 2520
28.7 100 100 87.66 71.602 20.574 22.066 22.066 3172.4 9098.7 3552.1 153.21 498.09 637.93 3015.3 2277.4
81.45 100 66.7 79.09 94.295 21.629 22.005 21.334 1051.5 5960.8 6537.7 439.71 762.38 358.49 2930.3 2470.3
100 100 100 100 78.019 22.027 22.124 22.435 847.79 8620.3 4161.9 535.5 524.33 535.5 3150 2331.9
100 73.75 59.95 100 41.687 23.428 21.475 21.199 613.81 14873 7330.6 695.38 313.09 321.75 3150 2016
39.55 100 100 100 100 20.791 27.156 26.455 2283.5 5637.9 2915.2 210.63 653.15 648.33 3150 2520
52.05 100 100 100 94.993 21.041 22.477 24.517 1687.8 7523.3 3172.1 281.58 591.37 642.92 3150 2472.3
100 100 100 100 100 29.15 30.526 25.299 640.63 5343.9 3690.7 535.5 613.01 535.5 3150 2520
96.6 100 100 100 100 21.937 23.194 25.233 882.64 6615.1 3681.9 516.46 651.76 538.18 3150 2520
50.35 100 50.05 56.025 100 21.007 29.988 21.001 1727 4092.4 8956.7 275.63 814.84 265.82 2682.2 2520
100 45 60.85 100 27.285 22.457 20.9 21.217 641.38 24850 7274 694.28 192.54 323.98 3150 1897.9
100 0 100 100 4.7274 30.249 20 30.526 617.35 0 3058.7 535.5 0 535.5 3150 1705
49.8 75.6 59.85 59.438 42.689 20.996 21.512 21.197 1775.9 14377 7413.6 268.2 323.32 318.18 2714.3 2029
100 100 99.95 100 100 22.05 30.526 22.031 846.92 4280.8 4240.5 535.5 765.24 535.2 3150 2520
100 100 62.05 99.835 100 22.244 22.58 21.241 781.05 6199.7 7096.3 575.59 714.35 331.71 3148 2520
100 100 100 100 100 22.454 29.894 30.479 831.65 5381.1 3063.5 535.5 621.66 535.5 3150 2520
100 100 100 100 100 22.421 30.526 24.574 832.88 4945.6 3799.6 535.5 662.38 535.5 3150 2520
99.6 75.15 100 100 43.328 22.02 21.503 27.794 851.83 14373 3359.4 533.12 323.56 535.5 3150 2036.5
100 28.25 97 100 18.981 25.643 20.565 21.943 728.16 39905 4391.8 535.56 121.86 518.84 3150 1827.4
42.35 100 77.75 64.57 79.644 20.847 22 21.555 2139.9 7072.2 5589.3 224.17 642.72 415.01 2767 2345.4
93.45 76.25 100 100 43.038 21.869 21.525 23.678 914.63 14353 3926.3 499.95 323.68 537.82 3150 2027.8
52.7 77.05 100 100 43.953 21.054 21.541 26.51 1682.3 13972 2571.7 282.33 332.25 733.4 3150 2041.6
58.9 100 72.2 70.575 100 21.178 22.076 21.444 1501.6 5607.7 6077.9 314.46 807.79 383.63 2829.9 2520
10.45 16 100 100 12.868 20.209 20.32 22.368 8870.9 74113 2329.9 55.781 66.402 959.39 3150 1770.6
98.7 100 100 100 78.218 21.976 22.08 22.243 862.2 8364.7 4197.7 527.76 541.44 535.5 3150 2329.4
80.05 100 36.35 63.639 100 21.601 24.607 20.727 1084.4 5000.4 12323 426.91 812.73 195.76 2759.8 2520
100 100 97.4 100 65.291 22.102 22.024 21.952 844.92 9602.1 4366.2 535.5 472.86 521.67 3150 2220.5
100 100 100 100 100 22.191 30.526 23.575 841.54 4909.8 3960.5 535.5 667.2 535.5 3150 2520
100 100 100 100 64.551 22.335 22.048 22.592 836.11 10209 4132.9 535.5 444.27 535.5 3150 2216.4
100 46.5 26.1 99.536 28 22.023 20.93 20.522 520.22 23970 17223 872.83 199.33 141.46 3146.9 1904
100 100 100 100 100 22.65 28.177 29.271 824.45 5783.2 3189.8 535.5 613.68 535.5 3150 2520
52.05 100 62.25 62.226 100 21.041 30.526 21.245 1697.7 4030.4 7120.5 279.95 812.79 330.52 2743.3 2520
59.2 100 66.05 67.625 100 21.184 22.097 21.321 1479.5 5541.1 6624.1 319.07 816.73 354.02 2805.1 2520
100 100 60.1 100 100 24.2 30.526 21.202 708.02 4730.2 7299.2 583.62 692.54 323.09 3150 2520
100 100 49.3 100 68.666 22.298 22.075 20.986 649.96 9720 9215.8 690.01 466.04 258.53 3150 2251
100 98.55 88.6 100 58.981 22.165 21.981 21.775 821.37 10471 4860.5 549.27 434.49 472.43 3150 2171.9
100 100 25.55 95.242 100 22.437 29.89 20.511 730.23 4688.4 17930 610.35 713.59 135.96 3097.9 2520
100 100 100 100 100 24.705 30.526 30.526 755.88 5444.3 3058.7 535.5 601.71 535.5 3150 2520
100 74.35 61.25 100 42.379 22.516 21.487 21.225 643.74 14659 7228.1 689.92 317.49 325.91 3150 2026
100 14.4 11.7 89.739 12.462 22 20.288 20.234 536.19 80899 38814 847.73 60.928 63.665 3040 1769.6
100 100 88.8 100 98.439 22.157 22.169 21.776 839.49 6257.5 4814.7 537.61 720.88 476.89 3150 2505.1
48.2 76.25 100 100 43.284 20.964 21.525 22.575 1834.5 14145 2940.1 260.01 328.44 753.3 3150 2036.3
30.5 45.4 100 98.401 27.916 20.61 20.908 22.012 2936 24448 2697.8 165.26 195.64 842 3136.3 1904
10.35 100 65.15 42.199 100 20.207 22.306 21.303 9016 5520.2 6711.5 54.889 812.12 349.71 2532.2 2520
100 100 58.75 100 100 24.626 30.526 21.175 684.81 4786 7494.9 592.99 684.47 315.05 3150 2520
71.75 100 23.8 52.544 66.654 21.435 22 20.476 1216.1 8608.8 19022 383.63 528 128.37 2642.8 2237.1
100 73.8 62.95 100 42.075 22.901 21.476 21.259 646.11 14650 6928.7 675.84 317.85 339.45 3150 2025.6
49.5 76.2 100 100 42.928 20.99 21.524 22.108 1783.3 14207 3017 267.16 327.01 749.63 3150 2031.6
100 91.75 100 100 51.386 22.496 21.836 25.62 830.12 11704 3644.4 535.5 391.29 535.5 3150 2101.2
70.6 14.75 100 100 12.497 21.412 20.295 30.526 1249.9 79474 2555.6 373.66 61.999 640.93 3150 1769.3
100 29 100 100 19.329 23.807 20.58 30.526 784.41 38888 3058.7 535.5 124.95 535.5 3150 1829.7
100 12.95 100 100 11.376 29.083 20.259 30.526 642.09 89012 3058.7 535.5 55.454 535.5 3150 1760.9
49.7 74.4 100 100 41.94 20.994 21.488 30.526 1793.9 14538 2175.9 265.52 320.11 752.75 3150 2023.7
100 100 12.4 90.698 100 22.517 30.526 20.248 726.04 4550.7 36891 611.68 719.86 66.938 3048.4 2520
100 75.45 61.65 100 41.976 22.041 21.509 21.233 658.87 14369 7118.1 688.59 323.56 330.82 3150 2022.1
100 59.65 49.35 99.727 34.99 22.061 21.193 20.987 607.88 18366 8962.7 745.7 256.92 265.82 3148.4 1964.6
18.85 89.25 74.1 51.436 50.084 20.377 21.785 21.482 4788.3 11782 5891.3 102.49 389.61 395.08 2628.5 2098.7
61.1 100 100 93.943 74.287 21.222 22.027 22.027 1446.5 8265.3 3998.9 325.76 549.26 567.64 3084.9 2300.6
76.5 74.15 100 99.041 42.168 21.53 21.483 22.037 1130.5 14639 3742.3 410.85 317.97 606.28 3140.9 2024.3
71.15 100 100 100 100 21.423 29.599 30.526 1239.9 5457.4 2775.9 376.49 619.07 590.06 3150 2520
100 100 100 100 94.574 22.066 22.742 30.526 846.27 7870 3058.7 535.5 558.73 535.5 3150 2482.7
100 100 100 100 100 24.361 30.526 30.526 766.54 5363.5 3058.7 535.5 610.77 535.5 3150 2520
99.6 100 100 100 100 22.012 30.526 30.526 852.14 5081.6 3058.7 533.12 644.65 535.5 3150 2520
70.1 14.95 100 100 12.492 21.402 20.299 30.526 1241.6 77091 2574.9 376.34 63.903 636.11 3150 1769.8
29.7 100 51.25 45.018 100 20.594 23.942 21.025 3011.4 5097.3 8731.5 161.25 819.39 272.36 2562 2520
100 41.35 72.65 99.79 25.557 22.126 20.827 21.453 718.7 26756 6003.2 628.86 179.45 388.24 3148.7 1883.9
100 73.75 66.2 96.167 42.22 22.005 21.475 21.324 736.75 14716 6573.5 616.81 316.42 356.7 3110.9 2025.5
49.7 100 63.9 62.066 100 20.994 26.904 21.278 1803 4564.8 6953 264.18 814.28 337.96 2737.1 2520
77.95 100 50.9 69.094 100 21.559 22.47 21.018 1112.5 5453.7 8811.4 416.95 816.01 269.98 2815.7 2520
50.4 74.8 100 98.489 42.693 21.008 21.496 22.004 1768 14506 3113.4 269.24 320.71 729.84 3132 2029
57.5 100 100 100 100 21.15 22.775 23.139 1545.2 6657.6 3561.5 305.98 659.52 606.74 3150 2520
10.4 15.15 12.5 16.525 12.296 20.208 20.303 20.25 8731.6 77947 37302 56.674 63.189 66.194 2254.8 1766.6
100 100 100 100 73.525 22.68 22.14 22.313 823.38 9482.2 4184.5 535.5 476.33 535.5 3150 2294.4
20.15 100 100 90.429 65.794 20.403 22.046 22.046 4519.8 9907.4 3126.1 108.44 457.84 725.51 3046.3 2224.7
100 16 100 100 13.04 26.165 20.32 30.526 713.7 73195 3058.7 535.5 67.235 535.5 3150 1773.1
59.85 100 100 100 98.817 21.197 22.395 22.637 1491.8 6795.4 3681.6 316.24 657.09 599.97 3150 2511.4
100 73.95 62.2 100 42.119 22.222 21.479 21.244 657.67 14719 7044.8 684.23 316.3 334.09 3150 2023.2
49.2 100 61.45 60.657 100 20.984 22.238 21.229 1814.1 5571.1 7171.1 262.69 807.17 328.44 2727.7 2520
60.1 100 100 97.2 89.026 21.202 22.073 22.076 1463.2 7027.7 3971.7 322.34 644.65 570.25 3117.9 2421.6
40.8 58.85 100 92.52 34.276 20.816 21.177 22 2219.6 18780 3138 216.43 251.45 724.26 3069.3 1956.2
77.6 100 100 100 100 21.552 23.999 23.951 1118.4 6214.1 3733 414.86 670.55 559.24 3150 2520
19.95 29.85 63.15 46.675 19.796 20.399 20.597 21.263 4668 37672 6882.2 105.02 128.88 341.68 2580.6 1834.9
29.4 100 100 82.061 100 20.588 26.061 22.104 3063.2 5017.1 4072.5 158.57 764.82 555.43 2958.6 2520
80.85 100 64.1 77.575 94.181 21.617 22 21.282 1068 5957.1 6852.2 433.16 763.03 342.87 2910.7 2470.3
51.1 100 63.95 62.38 87.184 21.022 22 21.279 1751.3 6434.8 6838.3 271.62 706.38 343.61 2746.4 2410.8
100 60.65 100 100 35.336 23.516 21.213 22.698 794.09 18122 4113.5 535.5 260.13 535.5 3150 1964.1
100 100 100 100 100 22.591 25.759 27.71 826.6 6350.8 3369.6 535.5 611.27 535.5 3150 2520
100 100 100 100 100 30.526 29.915 30.526 611.74 5949.3 3058.7 535.5 561.89 535.5 3150 2520
68 100 87.7 83.231 79.632 21.36 22 21.754 1280.4 7063.1 4894.4 365.63 643.55 469.6 2972.1 2345.9
100 73.6 100 100 41.643 22.773 21.472 27.419 820.01 14735 3405.4 535.5 316.06 535.5 3150 2021.1
42.15 100 100 88.246 78.492 20.843 22.056 22.056 2124.8 8014.1 3915.6 225.8 565.74 578.96 3020.1 2333.8
100 100 100 100 100 22.362 23.698 25.27 835.07 6850.9 3695 535.5 615.95 535.5 3150 2520
50.85 100 12.6 36.639 65.357 21.017 22 20.252 1733.7 8764.8 36720 274.44 518.6 67.235 2474.3 2225.2
94.05 100 100 100 100 21.881 30.526 22.031 910.34 4083.5 4235.1 502.03 802.23 535.87 3150 2520
50.9 76.25 75.15 68.312 43.054 21.018 21.525 21.503 1747.8 14063 5781.1 272.21 330.34 402.22 2810.1 2034.8
100 13.95 12.05 98.151 11.737 22.022 20.279 20.241 484.02 84915 38891 938.18 58.072 63.516 3130.7 1762.5
100 100 71.3 98.456 97.042 22.071 22.068 21.426 819.74 6288.5 6145 552.71 720.59 379.76 3131.6 2493.7
70.45 100 100 100 100 21.409 23.887 23.322 1246.6 6098.8 3759.6 374.7 686.43 570.25 3150 2520
100 100 37.1 100 100 22.581 22.862 20.742 683.41 6579.7 12067 648 664.77 199.77 3150 2520
80 99.95 100 100 59.935 21.6 22.015 22.197 1082.9 10303 3881.4 427.51 440.87 580.35 3150 2176.1
70.95 100 100 99.393 100 21.419 29.187 22.114 1224.6 4465.9 4138.6 381.25 767.17 546.33 3142.8 2520
100 100 100 100 100 22.343 28.858 29.995 835.8 5539.5 3112.9 535.5 625.56 535.5 3150 2520
39.85 56.2 48.3 48.578 33.084 20.797 21.124 20.966 2220.1 19539 9224.6 216.58 242.28 258.53 2602.2 1948.3
100 71.75 62.3 100 40.442 24.549 21.435 21.246 605.6 15090 6908.8 672.64 309.16 340.64 3150 2012.9
10.05 74.55 63 41.471 42.193 20.201 21.491 21.26 9193.1 14552 6955.9 53.848 319.75 338.11 2523.7 2024.6
100 100 100 100 76.96 22.936 22.249 27.82 814.17 9507 3356.2 535.5 472.76 535.5 3150 2322.8
100 100 100 100 96.383 22.108 22.915 30.526 844.68 7996.9 3058.7 535.5 545.7 535.5 3150 2488.7
70.8 14.65 100 100 12.778 21.416 20.293 30.526 1238.8 78727 2544.7 376.93 62.594 643.67 3150 1773.5
100 0 100 100 4.9718 30.138 20 30.526 619.62 0 3058.7 535.5 0 535.5 3150 1706.8
50.05 90.55 65.35 62.813 50.247 21.001 21.811 21.307 1766.6 11800 6776.5 269.54 388.54 346.29 2750.1 2094.7
68.95 100 100 99.405 88.298 21.379 22.081 22.109 1265.9 7179.3 3988.6 369.5 630.81 567.01 3142.9 2421.4
100 100 87.85 100 100 22.169 29.082 21.757 837.82 4520.7 4844.6 538.39 760.63 474.36 3150 2520
82.45 100 100 100 71.876 21.649 22.134 29.242 1043.8 9730.8 2999.5 442.53 464.29 570.06 3150 2276.4
100 100 100 100 65.724 22.621 22.069 22.766 825.53 10147 4101.4 535.5 446.57 535.5 3150 2228.8
20.4 100 60.85 46.405 72.428 20.408 22 21.217 4487.9 7928 7237.4 109.18 573.34 325.61 2576.2 2280.2
50.4 99.35 63.6 61.843 58.259 21.008 21.987 21.272 1764.1 10021 6948.9 269.83 453.87 338.26 2738.1 2160.8
100 72.6 59.45 97.801 41.275 22.052 21.452 21.189 666.2 15219 7375 680.69 306.31 319.96 3130.2 2011.9
92.85 100 100 100 72.482 21.857 22.15 30.296 925.04 9647.4 3052.3 494.59 467.97 540.69 3150 2279.8
100 100 98.6 100 100 29.705 30.526 21.974 628.65 4825.9 4313.8 535.5 678.81 527.47 3150 2520
82.2 100 100 100 68.678 21.644 22.06 22.562 1055 9637.3 3906.8 437.92 470.36 567.25 3150 2252
51.5 100 100 100 100 21.03 25.883 30.09 1737.3 6219.7 2603.9 273.7 621.17 638.14 3150 2520
40.65 100 100 100 85.529 20.813 22.332 24.081 2212.4 8509.4 2958 217.18 526.22 701.95 3150 2393.3
49.65 100 61.8 60.65 99.17 20.993 22.023 21.236 1808.2 5633.8 7113.9 263.44 805.97 330.97 2726.1 2512.1
92.75 100 100 99.75 100 21.855 30.526 22.077 924.29 4176 4227.7 495.04 784.45 535.7 3147 2520
8.9 100 12.75 15.442 100 20.178 26.037 20.255 10315 4710.8 35309 48.046 815.31 69.913 2246.2 2520
10.25 100 100 100 100 20.205 30.119 30.08 8992.5 5320.9 2238.8 55.038 623.99 742.46 3150 2520
100 100 60.1 89.571 84.689 22.024 22.02 21.202 832.83 6966.5 7295.9 545.2 651.88 323.23 3040.2 2393.1
79.1 100 98.3 94.704 92.62 21.582 22.008 21.968 1090.3 6095.4 4325.8 424.98 745.44 526.16 3094.4 2458.8
49.3 100 62.05 60.379 99.269 20.986 22.032 21.241 1790.6 5630.3 7160.5 266.11 806.14 328.74 2724.4 2513
68.8 100 100 100 85.395 21.376 22.24 23.202 1264.1 8152.4 3627.8 370.09 551.56 594.03 3150 2397.9
59.85 98.9 100 100 58.43 21.197 21.99 22.362 1479.9 10612 3291.4 318.77 428.5 679.31 3150 2164.2
100 100 100 100 91.317 27.335 22.606 23.198 683.15 8270.3 4025 535.5 534.89 535.5 3150 2445
100 100 100 100 79.974 23.321 22.254 22.428 800.76 9006.3 4163.2 535.5 498.94 535.5 3150 2349.7
97.65 100 100 100 100 21.957 30.526 22.338 870.81 4375.8 4178.4 523.01 748.63 535.7 3150 2520
99.85 100 100 100 89.062 22.028 22.154 22.306 849.16 7383.7 4185.9 534.61 611.34 535.5 3150 2426.2
9.45 100 100 100 100 20.189 28.919 28.521 9679.9 5533.7 2339.8 51.17 624.88 749.25 3150 2520
52.4 75.1 77.4 70.346 42.287 21.048 21.502 21.548 1722.8 14496 5637.6 275.78 320.82 411.59 2825.2 2024.9
82.85 100 100 100 100 21.657 30.464 23.093 1044.5 4604.9 3962.7 442.09 712.85 546.37 3150 2520
73.7 100 88.25 86.328 83.044 21.474 22 21.765 1182.7 6796.6 4830.7 393.74 668.78 475.55 3005.7 2375.3
100 75.45 100 100 42.833 22.821 21.509 28.144 818.28 14465 3317.6 535.5 321.42 535.5 3150 2029.2
29.45 100 100 100 86.364 20.589 22.382 24.328 3028.9 8467.8 2778.6 160.35 527.62 739.67 3150 2401.2
100 91.65 74.3 100 50.91 22.15 21.833 21.486 733.29 11645 5868.1 615.66 393.31 396.57 3150 2099.3
100 57.25 52.35 100 33.71 22.114 21.145 21.047 619.48 19339 8441.2 729.96 244.55 281.44 3150 1951.1
60.3 100 77.95 73.991 100 21.206 22.368 21.559 1463.6 5490.4 5562.4 322.19 814.27 416.95 2871.2 2520
100 29.7 100 100 19.525 22.367 20.594 30.526 834.91 37782 3058.7 535.5 128.52 535.5 3150 1831.7
76.25 100 100 100 100 21.525 27.427 22.839 1140.3 5162.9 3938.6 407.43 706.2 555.85 3150 2520
87.6 100 50.75 74.242 100 21.752 24.039 21.015 966.59 5133.5 8692.9 475.61 810.34 273.7 2882.9 2520
100 54.6 47.35 99.886 32.273 22.067 21.092 20.947 596.11 20214 9428.3 760.22 234.55 253.17 3148.6 1940.6
49.85 100 61.8 60.714 65.425 20.997 22 21.236 1785.7 8815.4 7181.7 266.71 515.63 327.85 2726.3 2222
100 75.45 72.15 100 42.58 22.173 21.509 21.443 711.39 14422 5967.2 633.98 322.37 390.77 3150 2026.9
100 44.45 100 100 27.389 24.988 20.889 24.981 747.32 24971 3737.7 535.5 191.71 535.5 3150 1898.6
100 100 100 100 100 22.551 26.993 28.403 828.09 6056 3287.4 535.5 611.73 535.5 3150 2520
63.05 47.1 100 100 28.48 21.261 20.942 22.382 1394.2 23632 3272.9 337.36 202.06 682.55 3150 1908.1
53.6 71.15 63.3 62.744 40.803 21.072 21.423 21.266 1651.3 15347 6899.3 287.39 304.16 340.79 2754.1 2012
97.05 100 100 100 100 21.945 23.309 25.487 877 6548.6 3657.1 519.58 655.15 536.42 3150 2520
48.25 100 65.15 61.819 71.67 20.965 22 21.303 1846.1 7971 6714.4 258.38 570.25 349.56 2740.7 2276.6
52.65 100 100 100 100 21.053 24.843 24.9 1683.3 6176 3246.2 282.18 651.77 618.59 3150 2520
39.7 100 51.9 51.068 100 20.794 22.71 21.038 2223.5 5418.8 8576.2 216.28 812.62 277.12 2628.6 2520
100 0 97.4 100 4.8856 30.526 20 21.958 611.38 0 4357.6 535.81 0 522.56 3150 1705.3
49.4 31.65 64.2 61.404 21.371 20.988 20.633 21.284 1800.5 36235 6896.4 264.63 133.76 340.64 2734.1 1844.6
100 15.25 12.25 99.636 12.186 22.039 20.305 20.245 477.27 76077 37994 950.69 64.736 65.004 3145.7 1766.5
61.15 77.75 100 100 43.511 21.223 21.555 23.299 1430.7 13844 3139.5 329.33 335.1 683.55 3150 2038
56 72.6 100 100 41.645 21.12 21.452 22.754 1568.8 15009 3071.5 301.81 310.59 715.42 3150 2020.1
29.3 100 35.8 37.571 100 20.586 24.674 20.716 3104.2 4975.9 12746 156.49 814.51 189.36 2478.3 2520
95.95 89.4 65.35 85.695 49.698 21.919 21.788 21.307 875.8 12030 6676.2 520.92 381.51 351.5 3000.9 2087.7
100 100 24.75 100 100 23.034 30.526 20.495 678.41 4729.5 18223 639.93 692.65 133.88 3150 2520
94.05 100 100 100 100 21.888 28.947 22.121 905.75 4512.8 4218.9 504.41 765.52 535.75 3150 2520
100 89.15 60.75 100 49.128 22.037 21.783 21.215 660.36 12018 7268 687.17 381.99 324.28 3150 2084.4
100 100 64.1 100 99.857 25.136 22.681 21.282 665.43 6922.6 6813.8 597.86 636.89 344.8 3150 2518.6
